RiverMeter,RiverKM,Elevation,Easting,Northing,Year,,,,,,,,,,,,
12758,12.758,5.681,642485.138,4242708.255,2015,,,,,,,,,,,,
12754,12.754,5.7,642481.615,4242706.488,2015,,,,,,,,,,,,
12750,12.75,5.648,642478.207,4242704.940,2015,,,,,,,,,,,,
12746,12.746,5.561,642474.464,4242703.424,2015,,,,,,,,,,,,
12742,12.742,5.622,642470.837,4242701.695,2015,,,,,,,,,,,,
12738,12.738,5.613,642466.810,4242700.128,2015,,,,,,,,,,,,
12734,12.734,5.563,642463.547,4242698.207,2015,,,,,,,,,,,,
12730,12.73,5.528,642459.318,4242696.633,2015,,,,,,,,,,,,
12725,12.725,5.455,642455.129,4242695.293,2015,,,,,,,,,,,,
12722,12.722,5.381,642451.227,4242694.202,2015,,,,,,,,,,,,
12718,12.718,5.379,642447.252,4242692.440,2015,,,,,,,,,,,,
12714,12.714,5.306,642443.658,4242690.860,2015,,,,,,,,,,,,
12710,12.71,5.408,642440.069,4242689.453,2015,,,,,,,,,,,,
12707,12.707,5.367,642436.315,4242688.320,2015,,,,,,,,,,,,
12704,12.704,5.378,642432.712,4242687.295,2015,,,,,,,,,,,,
12699,12.699,5.413,642429.055,4242686.268,2015,,,,,,,,,,,,
12695,12.695,5.362,642425.362,4242685.096,2015,,,,,,,,,,,,
12692,12.692,5.29,642421.904,4242684.056,2015,,,,,,,,,,,,
12689,12.689,5.266,642418.813,4242682.664,2015,,,,,,,,,,,,
12686,12.686,5.108,642415.098,4242677.138,2015,,,,,,,,,,,,
12682,12.682,5.143,642413.054,4242674.245,2015,,,,,,,,,,,,
12677,12.677,5.155,642410.481,4242669.765,2015,,,,,,,,,,,,
12674,12.674,5.128,642408.608,4242666.504,2015,,,,,,,,,,,,
12669,12.669,5.255,642406.568,4242662.919,2015,,,,,,,,,,,,
12665,12.665,5.208,642404.524,4242659.020,2015,,,,,,,,,,,,
12661,12.661,5.361,642402.031,4242655.483,2015,,,,,,,,,,,,
12660,12.66,5.366,642399.400,4242652.584,2015,,,,,,,,,,,,
12657,12.657,5.409,642398.316,4242648.564,2015,,,,,,,,,,,,
12653,12.653,5.376,642397.876,4242645.107,2015,,,,,,,,,,,,
12649,12.649,5.405,642396.559,4242641.611,2015,,,,,,,,,,,,
12646,12.646,5.442,642395.764,4242637.813,2015,,,,,,,,,,,,
12641,12.641,5.392,642395.920,4242633.344,2015,,,,,,,,,,,,
12637,12.637,5.371,642396.250,4242629.147,2015,,,,,,,,,,,,
12634,12.634,5.435,642396.571,4242625.196,2015,,,,,,,,,,,,
12630,12.63,5.495,642397.509,4242621.391,2015,,,,,,,,,,,,
12628,12.628,5.555,642399.764,4242618.411,2015,,,,,,,,,,,,
12626,12.626,5.416,642402.476,4242615.576,2015,,,,,,,,,,,,
12622,12.622,5.337,642404.918,4242612.276,2015,,,,,,,,,,,,
12619,12.619,5.474,642406.657,4242608.779,2015,,,,,,,,,,,,
12616,12.616,5.448,642407.794,4242605.422,2015,,,,,,,,,,,,
12611,12.611,5.438,642409.160,4242602.021,2015,,,,,,,,,,,,
12608,12.608,5.432,642410.769,4242599.068,2015,,,,,,,,,,,,
12605,12.605,5.464,642412.839,4242595.734,2015,,,,,,,,,,,,
12601,12.601,5.42,642414.214,4242592.302,2015,,,,,,,,,,,,
12598,12.598,5.403,642415.403,4242588.153,2015,,,,,,,,,,,,
12594,12.594,5.327,642416.169,4242583.756,2015,,,,,,,,,,,,
12591,12.591,5.255,642415.824,4242580.325,2015,,,,,,,,,,,,
12587,12.587,5.23,642415.081,4242576.278,2015,,,,,,,,,,,,
12585,12.585,5.321,642413.524,4242573.019,2015,,,,,,,,,,,,
12581,12.581,5.31,642412.013,4242569.496,2015,,,,,,,,,,,,
12578,12.578,5.32,642410.585,4242565.784,2015,,,,,,,,,,,,
12574,12.574,5.351,642408.867,4242562.211,2015,,,,,,,,,,,,
12570,12.57,5.383,642406.798,4242558.953,2015,,,,,,,,,,,,
12566,12.566,5.394,642404.923,4242555.677,2015,,,,,,,,,,,,
12563,12.563,5.415,642403.302,4242552.622,2015,,,,,,,,,,,,
12560,12.56,5.42,642401.639,4242549.367,2015,,,,,,,,,,,,
12555,12.555,5.408,642400.209,4242545.763,2015,,,,,,,,,,,,
12552,12.552,5.445,642398.201,4242542.111,2015,,,,,,,,,,,,
12547,12.547,5.471,642396.347,4242537.857,2015,,,,,,,,,,,,
12543,12.543,5.456,642394.558,4242534.253,2015,,,,,,,,,,,,
12539,12.539,5.486,642393.119,4242530.300,2015,,,,,,,,,,,,
12536,12.536,5.437,642390.786,4242527.413,2015,,,,,,,,,,,,
12532,12.532,5.423,642388.630,4242523.943,2015,,,,,,,,,,,,
12527,12.527,5.403,642386.410,4242520.985,2015,,,,,,,,,,,,
12524,12.524,5.392,642384.241,4242517.845,2015,,,,,,,,,,,,
12520,12.52,5.392,642382.514,4242514.414,2015,,,,,,,,,,,,
12516,12.516,5.363,642380.518,4242510.822,2015,,,,,,,,,,,,
12512,12.512,5.374,642378.600,4242506.925,2015,,,,,,,,,,,,
12508,12.508,5.402,642376.601,4242503.289,2015,,,,,,,,,,,,
12504,12.504,5.38,642375.425,4242499.252,2015,,,,,,,,,,,,
12500,12.5,5.407,642374.252,4242495.199,2015,,,,,,,,,,,,
12496,12.496,5.41,642373.150,4242491.397,2015,,,,,,,,,,,,
12492,12.492,5.423,642371.815,4242487.701,2015,,,,,,,,,,,,
12488,12.488,5.433,642370.932,4242483.788,2015,,,,,,,,,,,,
12484,12.484,5.446,642370.010,4242480.404,2015,,,,,,,,,,,,
12481,12.481,5.439,642368.587,4242476.819,2015,,,,,,,,,,,,
12478,12.478,5.468,642367.715,4242473.456,2015,,,,,,,,,,,,
12473,12.473,5.482,642366.182,4242469.336,2015,,,,,,,,,,,,
12470,12.47,5.482,642365.025,4242465.765,2015,,,,,,,,,,,,
12466,12.466,5.475,642363.453,4242461.546,2015,,,,,,,,,,,,
12462,12.462,5.45,642361.846,4242458.026,2015,,,,,,,,,,,,
12458,12.458,5.457,642360.765,4242454.520,2015,,,,,,,,,,,,
12456,12.456,5.501,642359.840,4242451.314,2015,,,,,,,,,,,,
12453,12.453,5.506,642357.874,4242447.871,2015,,,,,,,,,,,,
12449,12.449,5.511,642356.081,4242444.193,2015,,,,,,,,,,,,
12445,12.445,5.537,642356.040,4242440.383,2015,,,,,,,,,,,,
12443,12.443,5.477,642356.856,4242436.690,2015,,,,,,,,,,,,
12441,12.441,5.472,642357.119,4242433.041,2015,,,,,,,,,,,,
12437,12.437,5.457,642357.733,4242429.382,2015,,,,,,,,,,,,
12433,12.433,5.451,642358.632,4242425.506,2015,,,,,,,,,,,,
12429,12.429,5.435,642359.832,4242421.621,2015,,,,,,,,,,,,
12425,12.425,5.406,642361.625,4242417.734,2015,,,,,,,,,,,,
12424,12.424,5.365,642363.001,4242413.615,2015,,,,,,,,,,,,
12420,12.42,5.369,642364.377,4242409.567,2015,,,,,,,,,,,,
12416,12.416,5.357,642366.453,4242406.974,2015,,,,,,,,,,,,
12412,12.412,5.342,642369.428,4242403.986,2015,,,,,,,,,,,,
12409,12.409,5.344,642372.225,4242400.849,2015,,,,,,,,,,,,
12406,12.406,5.312,642374.588,4242398.336,2015,,,,,,,,,,,,
12402,12.402,5.296,642377.458,4242395.810,2015,,,,,,,,,,,,
12398,12.398,5.328,642380.067,4242392.607,2015,,,,,,,,,,,,
12395,12.395,5.264,642381.760,4242390.456,2015,,,,,,,,,,,,
12393,12.393,5.045,642382.932,4242388.480,2015,,,,,,,,,,,,
12390,12.39,5.213,642385.488,4242387.096,2015,,,,,,,,,,,,
12387,12.387,5.232,642388.375,4242385.431,2015,,,,,,,,,,,,
12384,12.384,5.23,642391.615,4242383.619,2015,,,,,,,,,,,,
12381,12.381,5.302,642394.635,4242382.137,2015,,,,,,,,,,,,
12378,12.378,5.342,642397.786,4242380.836,2015,,,,,,,,,,,,
12376,12.376,5.343,642401.465,4242379.778,2015,,,,,,,,,,,,
12373,12.373,5.318,642404.779,4242378.478,2015,,,,,,,,,,,,
12369,12.369,5.267,642407.774,4242376.244,2015,,,,,,,,,,,,
12366,12.366,5.294,642410.085,4242373.893,2015,,,,,,,,,,,,
12363,12.363,5.241,642412.980,4242370.834,2015,,,,,,,,,,,,
12359,12.359,5.161,642415.918,4242368.312,2015,,,,,,,,,,,,
12356,12.356,5.18,642417.837,4242365.531,2015,,,,,,,,,,,,
12352,12.352,5.251,642419.615,4242361.868,2015,,,,,,,,,,,,
12348,12.348,5.255,642421.662,4242358.667,2015,,,,,,,,,,,,
12345,12.345,5.239,642423.319,4242355.639,2015,,,,,,,,,,,,
12341,12.341,5.244,642425.040,4242352.270,2015,,,,,,,,,,,,
12337,12.337,5.231,642426.876,4242348.652,2015,,,,,,,,,,,,
12334,12.334,5.249,642428.492,4242345.287,2015,,,,,,,,,,,,
12330,12.33,5.233,642429.998,4242341.999,2015,,,,,,,,,,,,
12327,12.327,5.233,642431.377,4242338.338,2015,,,,,,,,,,,,
12323,12.323,5.214,642432.685,4242334.717,2015,,,,,,,,,,,,
12319,12.319,5.216,642434.035,4242331.468,2015,,,,,,,,,,,,
12316,12.316,5.212,642435.692,4242328.032,2015,,,,,,,,,,,,
12313,12.313,5.212,642436.979,4242324.124,2015,,,,,,,,,,,,
12309,12.309,5.187,642438.181,4242320.504,2015,,,,,,,,,,,,
12306,12.306,5.171,642439.206,4242317.047,2015,,,,,,,,,,,,
12303,12.303,5.123,642439.364,4242313.593,2015,,,,,,,,,,,,
12301,12.301,5.193,642438.337,4242310.163,2015,,,,,,,,,,,,
12297,12.297,5.201,642438.227,4242306.512,2015,,,,,,,,,,,,
12294,12.294,5.184,642437.436,4242303.293,2015,,,,,,,,,,,,
12290,12.29,5.169,642436.524,4242299.454,2015,,,,,,,,,,,,
12287,12.287,5.184,642435.750,4242296.001,2015,,,,,,,,,,,,
12284,12.284,5.202,642434.744,4242292.453,2015,,,,,,,,,,,,
12280,12.28,5.199,642433.956,4242288.837,2015,,,,,,,,,,,,
12276,12.276,5.193,642433.013,4242284.640,2015,,,,,,,,,,,,
12273,12.273,5.216,642432.339,4242280.772,2015,,,,,,,,,,,,
12269,12.269,5.214,642431.324,4242276.784,2015,,,,,,,,,,,,
12265,12.265,5.187,642430.715,4242272.754,2015,,,,,,,,,,,,
12261,12.261,5.212,642429.242,4242268.947,2015,,,,,,,,,,,,
12258,12.258,5.237,642427.461,4242265.701,2015,,,,,,,,,,,,
12254,12.254,5.255,642425.512,4242262.693,2015,,,,,,,,,,,,
12250,12.25,5.187,642423.354,4242259.096,2015,,,,,,,,,,,,
12246,12.246,5.199,642421.172,4242255.794,2015,,,,,,,,,,,,
12242,12.242,5.193,642419.625,4242252.135,2015,,,,,,,,,,,,
12239,12.239,5.16,642418.474,4242248.725,2015,,,,,,,,,,,,
12235,12.235,5.18,642416.692,4242244.915,2015,,,,,,,,,,,,
12231,12.231,5.158,642415.407,4242240.748,2015,,,,,,,,,,,,
12227,12.227,5.183,642414.180,4242237.173,2015,,,,,,,,,,,,
12223,12.223,5.194,642412.748,4242233.524,2015,,,,,,,,,,,,
12219,12.219,5.189,642410.346,4242230.219,2015,,,,,,,,,,,,
12216,12.216,5.199,642408.272,4242227.519,2015,,,,,,,,,,,,
12213,12.213,5.211,642406.248,4242224.715,2015,,,,,,,,,,,,
12209,12.209,5.041,642403.560,4242222.127,2015,,,,,,,,,,,,
12205,12.205,5.033,642401.382,4242219.211,2015,,,,,,,,,,,,
12202,12.202,5.095,642399.438,4242216.154,2015,,,,,,,,,,,,
12197,12.197,5.071,642396.936,4242213.230,2015,,,,,,,,,,,,
12193,12.193,5.086,642394.157,4242210.442,2015,,,,,,,,,,,,
12190,12.19,5.114,642391.935,4242207.466,2015,,,,,,,,,,,,
12186,12.186,5.096,642389.450,4242204.355,2015,,,,,,,,,,,,
12182,12.182,5.093,642386.417,4242201.234,2015,,,,,,,,,,,,
12178,12.178,5.088,642383.427,4242198.729,2015,,,,,,,,,,,,
12174,12.174,5.152,642380.052,4242196.309,2015,,,,,,,,,,,,
12170,12.17,5.16,642376.814,4242194.042,2015,,,,,,,,,,,,
12166,12.166,5.12,642374.194,4242190.895,2015,,,,,,,,,,,,
12161,12.161,5.034,642372.154,4242186.738,2015,,,,,,,,,,,,
12157,12.157,4.981,642370.309,4242182.940,2015,,,,,,,,,,,,
12153,12.153,4.979,642367.245,4242179.685,2015,,,,,,,,,,,,
12150,12.15,4.984,642364.458,4242176.740,2015,,,,,,,,,,,,
12146,12.146,4.962,642360.766,4242173.479,2015,,,,,,,,,,,,
12142,12.142,5,642358.678,4242170.048,2015,,,,,,,,,,,,
12139,12.139,4.98,642356.777,4242166.795,2015,,,,,,,,,,,,
12130,12.13,4.972,642354.952,4242163.273,2015,,,,,,,,,,,,
12127,12.127,4.934,642354.233,4242159.723,2015,,,,,,,,,,,,
12123,12.123,4.938,642352.867,4242155.836,2015,,,,,,,,,,,,
12119,12.119,4.986,642351.851,4242151.917,2015,,,,,,,,,,,,
12115,12.115,4.978,642351.424,4242147.684,2015,,,,,,,,,,,,
12111,12.111,4.992,642350.011,4242143.928,2015,,,,,,,,,,,,
12108,12.108,4.984,642349.059,4242140.493,2015,,,,,,,,,,,,
12104,12.104,5.013,642347.750,4242136.693,2015,,,,,,,,,,,,
12100,12.1,5.016,642346.329,4242132.770,2015,,,,,,,,,,,,
12097,12.097,4.979,642344.882,4242129.286,2015,,,,,,,,,,,,
12093,12.093,5,642342.058,4242126.654,2015,,,,,,,,,,,,
12090,12.09,4.947,642338.689,4242124.718,2015,,,,,,,,,,,,
12087,12.087,4.889,642334.917,4242123.958,2015,,,,,,,,,,,,
12083,12.083,4.926,642331.168,4242123.599,2015,,,,,,,,,,,,
12079,12.079,4.896,642327.276,4242122.786,2015,,,,,,,,,,,,
12075,12.075,4.888,642323.466,4242121.592,2015,,,,,,,,,,,,
12071,12.071,4.904,642319.257,4242120.896,2015,,,,,,,,,,,,
12067,12.067,4.915,642315.229,4242120.048,2015,,,,,,,,,,,,
12063,12.063,4.897,642311.202,4242119.204,2015,,,,,,,,,,,,
12058,12.058,4.9,642307.036,4242118.067,2015,,,,,,,,,,,,
12055,12.055,4.985,642303.397,4242118.424,2015,,,,,,,,,,,,
12052,12.052,4.91,642299.925,4242119.582,2015,,,,,,,,,,,,
12049,12.049,4.944,642296.828,4242119.979,2015,,,,,,,,,,,,
12046,12.046,4.927,642293.719,4242120.181,2015,,,,,,,,,,,,
12043,12.043,4.948,642290.274,4242119.676,2015,,,,,,,,,,,,
12040,12.04,4.932,642286.680,4242119.076,2015,,,,,,,,,,,,
12036,12.036,4.934,642283.413,4242117.997,2015,,,,,,,,,,,,
12033,12.033,4.93,642280.186,4242116.662,2015,,,,,,,,,,,,
12030,12.03,4.944,642276.552,4242115.318,2015,,,,,,,,,,,,
12025,12.025,4.93,642272.311,4242113.642,2015,,,,,,,,,,,,
12022,12.022,4.936,642268.956,4242112.441,2015,,,,,,,,,,,,
12018,12.018,4.962,642265.327,4242110.884,2015,,,,,,,,,,,,
12015,12.015,4.954,642263.007,4242108.782,2015,,,,,,,,,,,,
12013,12.013,4.852,642261.248,4242106.460,2015,,,,,,,,,,,,
12010,12.01,4.745,642259.934,4242102.773,2015,,,,,,,,,,,,
12006,12.006,4.808,642257.821,4242099.291,2015,,,,,,,,,,,,
12002,12.002,4.833,642255.116,4242095.928,2015,,,,,,,,,,,,
11999,11.999,4.873,642252.805,4242092.697,2015,,,,,,,,,,,,
11996,11.996,4.877,642249.948,4242090.617,2015,,,,,,,,,,,,
11992,11.992,4.927,642246.796,4242088.001,2015,,,,,,,,,,,,
11988,11.988,4.943,642243.599,4242084.282,2015,,,,,,,,,,,,
11984,11.984,4.992,642242.501,4242080.704,2015,,,,,,,,,,,,
11981,11.981,4.946,642241.939,4242077.359,2015,,,,,,,,,,,,
11978,11.978,4.932,642241.405,4242074.297,2015,,,,,,,,,,,,
11974,11.974,4.858,642240.255,4242070.711,2015,,,,,,,,,,,,
11972,11.972,4.888,642239.573,4242067.820,2015,,,,,,,,,,,,
11970,11.97,4.845,642239.272,4242065.805,2015,,,,,,,,,,,,
11969,11.969,4.898,642238.699,4242064.469,2015,,,,,,,,,,,,
11968,11.968,4.855,642238.087,4242064.568,2015,,,,,,,,,,,,
11967,11.967,4.838,642238.093,4242062.686,2015,,,,,,,,,,,,
11965,11.965,4.85,642237.936,4242060.587,2015,,,,,,,,,,,,
11962,11.962,4.825,642237.811,4242058.020,2015,,,,,,,,,,,,
11960,11.96,4.805,642237.660,4242055.593,2015,,,,,,,,,,,,
11957,11.957,4.777,642237.256,4242053.250,2015,,,,,,,,,,,,
11954,11.954,4.775,642236.776,4242049.814,2015,,,,,,,,,,,,
11952,11.952,4.777,642236.661,4242047.460,2015,,,,,,,,,,,,
11949,11.949,4.787,642236.141,4242044.622,2015,,,,,,,,,,,,
11946,11.946,4.776,642235.787,4242042.146,2015,,,,,,,,,,,,
11943,11.943,4.779,642235.832,4242039.230,2015,,,,,,,,,,,,
11941,11.941,4.784,642236.004,4242036.316,2015,,,,,,,,,,,,
11938,11.938,4.771,642236.328,4242033.343,2015,,,,,,,,,,,,
11936,11.936,4.773,642236.552,4242030.458,2015,,,,,,,,,,,,
11933,11.933,4.792,642236.116,4242027.734,2015,,,,,,,,,,,,
11930,11.93,4.815,642235.970,4242024.713,2015,,,,,,,,,,,,
11927,11.927,4.783,642235.635,4242021.961,2015,,,,,,,,,,,,
11925,11.925,4.823,642235.114,4242019.156,2015,,,,,,,,,,,,
11922,11.922,4.799,642234.022,4242016.247,2015,,,,,,,,,,,,
11919,11.919,4.819,642232.768,4242013.603,2015,,,,,,,,,,,,
11916,11.916,4.81,642231.295,4242010.579,2015,,,,,,,,,,,,
11912,11.912,4.802,642230.597,4242007.433,2015,,,,,,,,,,,,
11910,11.91,4.743,642229.234,4242004.167,2015,,,,,,,,,,,,
11908,11.908,4.723,642228.197,4242000.960,2015,,,,,,,,,,,,
11904,11.904,4.775,642227.022,4241997.599,2015,,,,,,,,,,,,
11901,11.901,4.77,642225.715,4241994.810,2015,,,,,,,,,,,,
11898,11.898,4.799,642223.968,4241992.570,2015,,,,,,,,,,,,
11895,11.895,4.734,642222.356,4241990.417,2015,,,,,,,,,,,,
11893,11.893,4.787,642220.731,4241988.193,2015,,,,,,,,,,,,
11889,11.889,4.79,642219.073,4241986.441,2015,,,,,,,,,,,,
11887,11.887,4.752,642217.527,4241984.439,2015,,,,,,,,,,,,
11884,11.884,4.748,642216.197,4241982.438,2015,,,,,,,,,,,,
11881,11.881,4.674,642214.116,4241980.555,2015,,,,,,,,,,,,
11879,11.879,4.726,642211.820,4241978.695,2015,,,,,,,,,,,,
11878,11.878,4.687,642209.351,4241977.292,2015,,,,,,,,,,,,
11876,11.876,4.706,642206.542,4241976.473,2015,,,,,,,,,,,,
11874,11.874,4.687,642204.084,4241976.006,2015,,,,,,,,,,,,
11872,11.872,4.692,642202.803,4241975.874,2015,,,,,,,,,,,,
11872,11.872,4.31,642201.946,4241975.998,2015,,,,,,,,,,,,
11871,11.871,3.773,642200.933,4241976.105,2015,,,,,,,,,,,,
11871,11.871,3.521,642199.927,4241976.349,2015,,,,,,,,,,,,
11870,11.87,3.444,642198.632,4241976.375,2015,,,,,,,,,,,,
11868,11.868,3.279,642197.082,4241975.861,2015,,,,,,,,,,,,
11866,11.866,3.143,642195.110,4241975.278,2015,,,,,,,,,,,,
11864,11.864,3.02,642193.437,4241974.545,2015,,,,,,,,,,,,
11862,11.862,2.863,642191.349,4241973.888,2015,,,,,,,,,,,,
11860,11.86,2.8,642189.617,4241973.592,2015,,,,,,,,,,,,
11858,11.858,2.71,642187.896,4241973.440,2015,,,,,,,,,,,,
11857,11.857,2.61,642185.970,4241973.202,2015,,,,,,,,,,,,
11855,11.855,2.54,642184.360,4241972.933,2015,,,,,,,,,,,,
11854,11.854,2.473,642183.029,4241972.836,2015,,,,,,,,,,,,
11851,11.851,2.312,642180.694,4241972.278,2015,,,,,,,,,,,,
11849,11.849,2.438,642178.488,4241970.834,2015,,,,,,,,,,,,
11848,11.848,2.354,642177.659,4241970.391,2015,,,,,,,,,,,,
11847,11.847,2.282,642176.747,4241969.302,2015,,,,,,,,,,,,
11844,11.844,2.31,642174.455,4241968.770,2015,,,,,,,,,,,,
11842,11.842,2.418,642172.426,4241968.573,2015,,,,,,,,,,,,
11841,11.841,2.552,642171.058,4241967.922,2015,,,,,,,,,,,,
11839,11.839,2.7,642169.317,4241968.270,2015,,,,,,,,,,,,
11837,11.837,2.726,642167.283,4241967.860,2015,,,,,,,,,,,,
11836,11.836,2.777,642165.993,4241967.313,2015,,,,,,,,,,,,
11833,11.833,2.873,642163.637,4241966.241,2015,,,,,,,,,,,,
11831,11.831,2.991,642161.439,4241965.025,2015,,,,,,,,,,,,
11829,11.829,3.204,642160.021,4241964.673,2015,,,,,,,,,,,,
11827,11.827,3.507,642158.229,4241964.004,2015,,,,,,,,,,,,
11825,11.825,3.644,642156.336,4241963.137,2015,,,,,,,,,,,,
11823,11.823,3.668,642154.472,4241961.786,2015,,,,,,,,,,,,
11820,11.82,3.67,642152.317,4241960.255,2015,,,,,,,,,,,,
11818,11.818,3.73,642150.241,4241959.023,2015,,,,,,,,,,,,
11816,11.816,3.81,642148.277,4241957.417,2015,,,,,,,,,,,,
11813,11.813,3.891,642146.236,4241956.436,2015,,,,,,,,,,,,
11812,11.812,3.928,642144.962,4241956.064,2015,,,,,,,,,,,,
11810,11.81,3.991,642142.733,4241955.217,2015,,,,,,,,,,,,
11807,11.807,4.166,642140.440,4241954.400,2015,,,,,,,,,,,,
11805,11.805,4.229,642137.962,4241953.379,2015,,,,,,,,,,,,
11802,11.802,4.251,642136.038,4241952.041,2015,,,,,,,,,,,,
11800,11.8,4.36,642133.732,4241951.218,2015,,,,,,,,,,,,
11796,11.796,4.349,642131.559,4241950.178,2015,,,,,,,,,,,,
11794,11.794,4.369,642129.479,4241949.024,2015,,,,,,,,,,,,
11792,11.792,4.375,642127.482,4241947.869,2015,,,,,,,,,,,,
11789,11.789,4.309,642125.354,4241947.062,2015,,,,,,,,,,,,
11787,11.787,4.31,642123.333,4241946.092,2015,,,,,,,,,,,,
11785,11.785,4.371,642121.386,4241945.037,2015,,,,,,,,,,,,
11783,11.783,4.274,642119.218,4241944.681,2015,,,,,,,,,,,,
11782,11.782,4.117,642117.797,4241943.691,2015,,,,,,,,,,,,
11780,11.78,4.028,642117.082,4241941.709,2015,,,,,,,,,,,,
11778,11.778,3.94,642116.901,4241939.995,2015,,,,,,,,,,,,
11776,11.776,3.846,642116.512,4241938.189,2015,,,,,,,,,,,,
11775,11.775,3.698,642116.609,4241936.769,2015,,,,,,,,,,,,
11774,11.774,3.394,642116.883,4241935.630,2015,,,,,,,,,,,,
11773,11.773,3.263,642117.475,4241934.487,2015,,,,,,,,,,,,
11771,11.771,3.136,642118.160,4241933.050,2015,,,,,,,,,,,,
11770,11.77,3.066,642118.925,4241931.745,2015,,,,,,,,,,,,
11769,11.769,2.919,642119.749,4241930.516,2015,,,,,,,,,,,,
11767,11.767,2.802,642120.527,4241929.147,2015,,,,,,,,,,,,
11766,11.766,2.704,642121.290,4241927.647,2015,,,,,,,,,,,,
11763,11.763,2.675,642122.112,4241926.193,2015,,,,,,,,,,,,
11761,11.761,2.737,642122.831,4241924.276,2015,,,,,,,,,,,,
11759,11.759,2.66,642123.684,4241922.412,2015,,,,,,,,,,,,
11756,11.756,2.671,642124.967,4241919.800,2015,,,,,,,,,,,,
11754,11.754,2.717,642125.834,4241918.083,2015,,,,,,,,,,,,
11753,11.753,2.864,642125.682,4241916.843,2015,,,,,,,,,,,,
11751,11.751,2.763,642126.097,4241915.500,2015,,,,,,,,,,,,
11748,11.748,2.818,642126.984,4241913.487,2015,,,,,,,,,,,,
11746,11.746,2.933,642127.529,4241911.771,2015,,,,,,,,,,,,
11745,11.745,3.009,642127.813,4241910.013,2015,,,,,,,,,,,,
11743,11.743,3.091,642128.165,4241908.028,2015,,,,,,,,,,,,
11741,11.741,3.204,642128.763,4241906.023,2015,,,,,,,,,,,,
11738,11.738,3.212,642129.184,4241903.621,2015,,,,,,,,,,,,
11736,11.736,3.232,642129.378,4241900.840,2015,,,,,,,,,,,,
11734,11.734,3.155,642129.459,4241898.429,2015,,,,,,,,,,,,
11731,11.731,3.143,642129.418,4241895.897,2015,,,,,,,,,,,,
11729,11.729,3.155,642129.311,4241893.409,2015,,,,,,,,,,,,
11727,11.727,3.404,642129.216,4241891.112,2015,,,,,,,,,,,,
11725,11.725,3.347,642128.006,4241888.930,2015,,,,,,,,,,,,
11723,11.723,3.312,642127.736,4241886.615,2015,,,,,,,,,,,,
11721,11.721,3.165,642127.394,4241884.529,2015,,,,,,,,,,,,
11719,11.719,3.031,642126.415,4241882.430,2015,,,,,,,,,,,,
11716,11.716,2.923,642125.289,4241879.712,2015,,,,,,,,,,,,
11714,11.714,2.872,642124.498,4241877.055,2015,,,,,,,,,,,,
11713,11.713,2.86,642124.331,4241875.931,2015,,,,,,,,,,,,
11711,11.711,2.994,642123.875,4241874.386,2015,,,,,,,,,,,,
11710,11.71,3.168,642123.808,4241872.545,2015,,,,,,,,,,,,
11705,11.705,3.674,642124.341,4241869.880,2015,,,,,,,,,,,,
11702,11.702,4.027,642124.457,4241867.269,2015,,,,,,,,,,,,
11700,11.7,4.209,642125.019,4241864.652,2015,,,,,,,,,,,,
11697,11.697,4.262,642125.738,4241861.580,2015,,,,,,,,,,,,
11695,11.695,4.282,642126.691,4241859.417,2015,,,,,,,,,,,,
11692,11.692,4.253,642127.186,4241856.173,2015,,,,,,,,,,,,
11689,11.689,4.306,642127.525,4241852.958,2015,,,,,,,,,,,,
11685,11.685,4.447,642128.144,4241849.789,2015,,,,,,,,,,,,
11683,11.683,4.394,642129.398,4241847.222,2015,,,,,,,,,,,,
11680,11.68,4.481,642130.974,4241844.459,2015,,,,,,,,,,,,
11677,11.677,4.43,642132.856,4241842.055,2015,,,,,,,,,,,,
11675,11.675,4.409,642134.026,4241839.721,2015,,,,,,,,,,,,
11673,11.673,4.368,642135.779,4241837.510,2015,,,,,,,,,,,,
11672,11.672,4.334,642136.840,4241836.031,2015,,,,,,,,,,,,
11670,11.67,3.979,642138.816,4241833.921,2015,,,,,,,,,,,,
11668,11.668,3.665,642140.378,4241832.037,2015,,,,,,,,,,,,
11666,11.666,3.741,642141.025,4241830.089,2015,,,,,,,,,,,,
11663,11.663,3.918,642140.403,4241827.488,2015,,,,,,,,,,,,
11661,11.661,4.102,642139.783,4241824.935,2015,,,,,,,,,,,,
11658,11.658,4.161,642139.130,4241822.050,2015,,,,,,,,,,,,
11655,11.655,4.19,642137.842,4241819.868,2015,,,,,,,,,,,,
11653,11.653,4.208,642137.050,4241817.490,2015,,,,,,,,,,,,
11651,11.651,4.19,642136.135,4241815.253,2015,,,,,,,,,,,,
11649,11.649,4.198,642135.296,4241812.834,2015,,,,,,,,,,,,
11647,11.647,4.203,642134.925,4241810.569,2015,,,,,,,,,,,,
11645,11.645,4.124,642134.618,4241808.305,2015,,,,,,,,,,,,
11642,11.642,4.094,642134.484,4241805.786,2015,,,,,,,,,,,,
11640,11.64,4.08,642134.291,4241803.105,2015,,,,,,,,,,,,
11638,11.638,4.039,642133.784,4241800.774,2015,,,,,,,,,,,,
11636,11.636,4.007,642133.003,4241798.627,2015,,,,,,,,,,,,
11634,11.634,4.033,642132.249,4241796.670,2015,,,,,,,,,,,,
11632,11.632,3.947,642131.371,4241794.698,2015,,,,,,,,,,,,
11630,11.63,3.863,642130.540,4241793.011,2015,,,,,,,,,,,,
